,Accuracy,Percentage,Time
0,0.8717442069337166,0.0998742590264056,17.498370885849
1,0.8730016166696605,0.10167055864918269,13.664808988571167
2,0.8728219867073828,0.10346685827195977,14.469322919845581
3,0.8733608765942159,0.10526315789473684,14.59085202217102
4,0.8733608765942159,0.10705945751751392,14.458991050720215
5,0.8742590264056045,0.108855757140291,14.890997886657715
6,0.8755164361415484,0.11065205676306808,14.993363857269287
7,0.8746182863301599,0.11244835638584516,15.44679307937622
8,0.8749775462547152,0.11424465600862224,16.097840070724487
9,0.8738997664810491,0.11604095563139932,18.68159294128418
10,0.8740793964433268,0.11783725525417639,15.693982124328613
11,0.8730016166696605,0.11963355487695347,17.373838901519775
12,0.8744386563678822,0.12142985449973055,16.09968090057373
13,0.8737201365187713,0.12322615412250763,16.971703052520752
14,0.8758756960661038,0.1250224537452847,17.169250011444092
15,0.8760553260283815,0.12681875336806178,17.300103187561035
16,0.875157176216993,0.12861505299083886,17.667909860610962
17,0.8769534758397701,0.13041135261361594,17.88433003425598
18,0.8773127357643254,0.13220765223639303,18.267152070999146
19,0.8776719956888809,0.1340039518591701,18.58773183822632
20,0.8792886653493803,0.1358002514819472,18.987958908081055
21,0.8800071851984911,0.13759655110472427,19.1534640789032
22,0.8796479252739356,0.13939285072750135,19.432809114456177
23,0.8798275552362134,0.14118915035027843,20.07117009162903
24,0.8800071851984911,0.1429854499730555,20.238157033920288
25,0.8796479252739356,0.1447817495958326,20.42670488357544
26,0.8803664451230465,0.14657804921860967,20.890719890594482
27,0.8800071851984911,0.14837434884138676,21.021918058395386
28,0.8803664451230465,0.15017064846416384,21.084895133972168
29,0.880725705047602,0.1519669480869409,21.735450983047485
30,0.8810849649721574,0.15376324770971797,21.973044872283936
31,0.8809053350098797,0.15555954733249505,22.20905590057373
32,0.8810849649721574,0.15735584695527213,22.41192603111267
33,0.8823423747081013,0.15915214657804921,22.929100036621094
34,0.8823423747081013,0.1609484462008263,23.453866004943848
35,0.882522004670379,0.16274474582360338,23.83200216293335
36,0.882522004670379,0.16454104544638046,23.707749128341675
37,0.8834201544817676,0.16633734506915754,24.31451392173767
38,0.883779414406323,0.16813364469193462,24.938756942749023
39,0.8844979342554338,0.1699299443147117,25.27011799812317
40,0.8835997844440453,0.17172624393748878,25.690404891967773
41,0.8841386743308783,0.17352254356026586,25.912868976593018
42,0.8839590443686007,0.17531884318304294,26.149889945983887
43,0.8841386743308783,0.17711514280582,26.369163990020752
44,0.8841386743308783,0.17891144242859708,26.527528047561646
45,0.8850368241422669,0.18070774205137416,27.137876987457275
46,0.8846775642177115,0.18250404167415124,27.496163845062256
47,0.8846775642177115,0.18430034129692832,27.67144799232483
48,0.8852164541045446,0.1860966409197054,28.211611032485962
49,0.8850368241422669,0.18789294054248248,29.643772840499878
50,0.8866534938027663,0.18968924016525956,29.181233882904053
51,0.8866534938027663,0.19148553978803665,29.714888095855713
52,0.8875516436141548,0.19328183941081373,30.11861515045166
53,0.8877312735764326,0.1950781390335908,30.5008761882782
54,0.8877312735764326,0.1968744386563679,30.967880964279175
55,0.8889886833123765,0.19867073827914497,31.482208013534546
56,0.8877312735764326,0.20046703790192205,31.928329944610596
57,0.8897072031614873,0.20226333752469913,32.271450996398926
58,0.889886833123765,0.20405963714747619,32.694634199142456
59,0.8902460930483205,0.20585593677025327,33.15405893325806
60,0.891144242859709,0.20765223639303035,34.00663685798645
61,0.8904257230105982,0.20944853601580743,34.3251588344574
62,0.8916831327465421,0.2112448356385845,34.63888597488403
63,0.8906053529728759,0.2130411352613616,34.94344615936279
64,0.8909646128974313,0.21483743488413867,35.20545816421509
65,0.8907849829351536,0.21663373450691575,35.70927715301514
66,0.8900664630860428,0.21843003412969283,35.93765091896057
67,0.8900664630860428,0.22022633375246992,36.436601877212524
68,0.8902460930483205,0.222022633375247,36.66589403152466
69,0.8900664630860428,0.22381893299802408,36.96469783782959
70,0.8900664630860428,0.22561523262080116,37.204872846603394
71,0.8900664630860428,0.22741153224357824,37.52447700500488
72,0.8900664630860428,0.22920783186635532,38.05511116981506
73,0.8902460930483205,0.23100413148913237,38.46510910987854
74,0.8902460930483205,0.23280043111190946,38.77641415596008
75,0.8902460930483205,0.23459673073468654,40.70681095123291
76,0.8904257230105982,0.23639303035746362,39.672670125961304
77,0.8904257230105982,0.2381893299802407,39.75717806816101
78,0.8918627627088198,0.23998562960301778,40.3854501247406
79,0.8918627627088198,0.24178192922579486,40.971861124038696
80,0.8920423926710975,0.24357822884857194,41.40688705444336
81,0.8920423926710975,0.24537452847134902,41.89160180091858
82,0.8920423926710975,0.2471708280941261,42.128138065338135
83,0.8920423926710975,0.24896712771690319,42.5154709815979
84,0.8920423926710975,0.25076342733968027,43.08154582977295
