,Accuracy,Percentage,Time
0,0.953296209807796,0.0998742590264056,0.23497605323791504
1,0.9567091790910723,0.10167055864918269,0.2214508056640625
2,0.953296209807796,0.10346685827195977,0.12719392776489258
3,0.9567091790910723,0.10526315789473684,0.12541818618774414
4,0.962457337883959,0.10705945751751392,0.12393999099731445
5,0.9552721393928507,0.108855757140291,0.12756109237670898
6,0.9590443686006825,0.11065205676306808,0.1326429843902588
7,0.964972157355847,0.11244835638584516,0.13193798065185547
8,0.9694629064127896,0.11424465600862224,0.13223791122436523
9,0.9664091970540686,0.11604095563139932,0.1281449794769287
10,0.9683851266391234,0.11783725525417639,0.13282012939453125
11,0.9669480869409017,0.11963355487695347,0.1332840919494629
12,0.9700017962996228,0.12142985449973055,0.13802289962768555
13,0.9700017962996228,0.12322615412250763,0.13471198081970215
14,0.9719777258846776,0.1250224537452847,0.14145612716674805
15,0.9750314352433986,0.12681875336806178,0.1322789192199707
16,0.9750314352433986,0.12861505299083886,0.13758111000061035
17,0.9759295850547871,0.13041135261361594,0.13885498046875
18,0.9764684749416203,0.13220765223639303,0.1373310089111328
19,0.9780851446021196,0.1340039518591701,0.13988590240478516
20,0.9800610741871745,0.1358002514819472,0.14255809783935547
21,0.9775462547152866,0.13759655110472427,0.1447911262512207
22,0.9786240344889527,0.13939285072750135,0.1420140266418457
23,0.9802407041494521,0.14118915035027843,0.1467759609222412
24,0.9814981138853961,0.1429854499730555,0.1459031105041504
25,0.9813184839231184,0.1447817495958326,0.14761805534362793
26,0.9818573738099515,0.14657804921860967,0.1473979949951172
27,0.984012933357284,0.14837434884138676,0.14937806129455566
28,0.9807795940362852,0.15017064846416384,0.15578293800354004
29,0.9841925633195617,0.1519669480869409,0.15056490898132324
30,0.9832944135081731,0.15376324770971797,0.15285921096801758
31,0.9834740434704509,0.15555954733249505,0.16625404357910156
32,0.9847314532063949,0.15735584695527213,0.14928698539733887
33,0.9876055326028381,0.15915214657804921,0.1550610065460205
34,0.9877851625651158,0.1609484462008263,0.1553640365600586
35,0.9845518232441172,0.16274474582360338,0.1596691608428955
36,0.9881444224896713,0.16454104544638046,0.14863300323486328
37,0.9863481228668942,0.16633734506915754,0.15918302536010742
38,0.9890425723010599,0.16813364469193462,0.18886399269104004
39,0.9877851625651158,0.1699299443147117,0.16811394691467285
40,0.9888629423387821,0.17172624393748878,0.1616652011871338
41,0.9915573917729478,0.17352254356026586,0.16153192520141602
42,0.9895814621878929,0.17531884318304294,0.16043901443481445
43,0.990120352074726,0.17711514280582,0.15593290328979492
44,0.9881444224896713,0.17891144242859708,0.16764283180236816
45,0.9911981318483923,0.18070774205137416,0.163038969039917
46,0.9908388719238369,0.18250404167415124,0.162431001663208
47,0.9911981318483923,0.18430034129692832,0.17958402633666992
48,0.9920962816597808,0.1860966409197054,0.17267799377441406
49,0.9919166516975031,0.18789294054248248,0.18413186073303223
50,0.9919166516975031,0.18968924016525956,0.17744088172912598
51,0.9910185018861146,0.19148553978803665,0.17569303512573242
